"","year","State","FIPS","yield_ana","yield","area","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P"
"509",2005,"MINNESOTA","27143",0.846473344677634,7.5,7500,6.90995321974948,6.93558975256864,6.99684852963456,7.02601978789929,7.14285150516905,7.25496756085678,6.91500296116674,7.04070891583178,7.17731183325528,7.20242780763349,6.98907962032303,7.03708342026045,7.20985078723532,7.24224659911561,7.08506915401181,6.97196593203613
"539",2005,"MINNESOTA","27013",0.146473344677633,6.8,1900,6.17700301410203,6.31182799941623,6.12644851259837,6.27528614789171,6.4956548363377,6.66387099843238,6.25266483905269,6.44975248889568,6.57329095858948,6.69420245726794,6.3672913449358,6.51968533661877,6.49396252947628,6.65394537097888,6.373675366334,7.02630985264701
"568",2005,"MINNESOTA","27039",0.646473344677633,7.3,2900,7.19004214000634,7.31455369011607,7.36639650288453,7.43612705891339,7.37554968328297,7.62016296553651,7.23003592558392,7.46971025902819,7.50225992462321,7.63342237850003,7.36803814967973,7.50443231791097,7.57129044229057,7.65711414168944,7.44916271433294,7.1014153193326
"597",2005,"MINNESOTA","27099",1.04647334467763,7.7,6000,6.88047618185262,7.10072552261847,7.08512865414926,7.2352107159749,7.11508792936273,7.43549346507463,6.9753068994795,7.28762457511205,7.19826929045468,7.42548379755363,7.08211749649304,7.31113058831117,7.29781327323192,7.4705287596556,7.1937381316202,7.12603915204346
"627",2005,"MINNESOTA","27141",2.14647334467763,8.8,1900,7.00847081229437,7.08159492867958,7.2348969781953,7.28477131455014,7.32075315901106,7.43732298763033,7.15821192692989,7.27154303048429,7.38430678669623,7.42093179338953,7.2609473026246,7.30697621599851,7.49032079910189,7.51906366480933,7.39966624270721,7.05135801971386
"653",2005,"WISCONSIN","55047",-0.453526655322366,6.2,3500,7.0817147449387,7.05674850963707,7.22828522292076,7.08387434061955,7.26828951203923,7.29601272360117,7.01562223556329,7.03495789548741,7.42122497361948,7.37294970256553,7.17640854318705,7.11486243533468,7.49860691145895,7.36258219882981,7.39143785334643,6.74354221391892
"681",2005,"WISCONSIN","55097",1.64647334467763,8.3,27900,7.66725928575462,7.89728413780265,7.91356103912963,8.08438940230249,8.04298843365011,8.27556033337758,8.0239935779995,8.21009258584813,8.09741462028961,8.27766940817352,8.07347694645111,8.2393564663309,8.22814012058468,8.37627585858173,8.22424385132133,7.07083522463245
"709",2005,"WISCONSIN","55137",1.34647334467763,8,11700,7.93811249163259,8.15039196619771,8.10743248757551,8.23736758777678,8.26587926849607,8.48815373105916,8.04383426071462,8.25886718195428,8.30280383240505,8.49197688515842,8.100253981348,8.28505600282757,8.39991118223378,8.53702351464809,8.31203538822228,6.93039872852558
"737",2005,"WISCONSIN","55117",-0.653526655322366,6,2600,6.01077636063543,5.71252574035835,6.44158548419711,6.12528196177105,6.18782913544014,5.91522566693165,6.20529436712445,5.95549160453772,6.31390153346327,6.06439027533361,6.31216535254915,6.08401828350056,6.63185583262154,6.38020169526153,6.61038728976209,6.65760895267649
"818",2005,"WISCONSIN","55131",-0.553526655322367,6.1,1000,6.4541716934107,6.56109793537682,6.87245253102939,6.90577095670882,6.72059024222319,6.84274340737205,6.64974402177542,6.75867307248394,6.71748662515026,6.83331954119813,6.67430522319891,6.7861630448052,7.07428860611027,7.14545055098303,7.0262910411058,6.91485118958997
"845",2005,"MINNESOTA","27127",-0.153526655322366,6.5,5400,6.87220742775346,7.02335592755388,6.9014043358759,7.01956693544982,7.14468050261698,7.36920939139154,7.00365754714087,7.22551148191507,7.29251990544768,7.4279200604686,7.16257946981736,7.31740841421714,7.25961800896182,7.39606867586361,7.17601669100337,7.13155185365959
"872",2005,"WISCONSIN","55001",0.746473344677634,7.4,8400,7.60972622594873,7.70821925087809,7.71605560528861,7.72969514211943,7.95925401578214,8.04351925320424,7.70463318972864,7.78135787742702,7.9209412556446,7.9948278809937,7.68797651894309,7.75071848208964,7.97942270523488,7.98926115205498,7.89435799997056,6.75802098617036
"899",2005,"WISCONSIN","55039",-0.253526655322366,6.4,7400,6.29004667066908,6.25358139743881,6.55532385428945,6.47105943268591,6.51516407953282,6.53077044495753,6.29939198773763,6.34216313636845,6.64125557099642,6.62993931215141,6.44159645306473,6.44789020164163,6.81505324413506,6.77721240626532,6.69759328144698,6.79608915219374
"926",2005,"WISCONSIN","55027",-0.253526655322366,6.4,6500,6.32046287735054,6.3335211699685,6.58761456359218,6.57252681567713,6.60021504899096,6.59737904262216,6.33651007340594,6.37857595948686,6.52443955781478,6.57724600174462,6.34677361867522,6.41762357409434,6.78222956009903,6.8350621230056,6.68592702036093,6.86626585560002
"953",2005,"WISCONSIN","55105",0.546473344677634,7.2,5200,6.95894468452339,7.16021759566413,7.1504205125238,7.29478774482665,7.20636116187539,7.38180675050538,6.76587900785783,6.96507171352981,7.06895463972817,7.24614481276183,6.76969134560097,6.94418041178989,7.28412016563786,7.43850470249114,7.1343722195595,6.82660736031058
"979",2005,"MINNESOTA","27121",-0.153526655322366,6.5,1100,6.80775115023588,6.9081484212127,6.84903344247726,6.94567739390775,7.03912047274235,7.21647426779802,6.96961937258877,7.15387962687158,7.2331321712845,7.31656087196641,7.1514776001271,7.2584355081625,7.18193478211981,7.27898698945255,7.08144336605385,6.9784429093062
"1001",2005,"WISCONSIN","55057",0.846473344677634,7.5,3200,6.90602897938931,7.08004097509118,7.0821698766933,7.13079928053171,7.2415978578275,7.41210599638758,7.00329102784192,7.14761898253854,7.23760110937086,7.36034721165072,7.01868550772697,7.11586844302997,7.34672301256144,7.37135374270737,7.24849413580393,6.86815393717284
"1024",2005,"WISCONSIN","55135",0.846473344677634,7.5,1300,7.31206982336822,7.38985997067525,7.48991653537712,7.57365726502036,7.60690208993002,7.71936794109051,7.57631283807941,7.67278115279427,7.80214943157467,7.85890078756858,7.75201235679147,7.82062821766167,7.86974704755824,7.95905235921141,7.85132859292177,7.06643745096464
"1050",2005,"WISCONSIN","55021",0.446473344677633,7.1,1100,6.46790108987333,6.45997715779303,6.59726047785466,6.53056608838611,6.78732217134252,6.78220151284121,6.49082250262799,6.5305412330686,6.81725263801361,6.83952813168057,6.57778395033705,6.61985147009084,6.90748080851023,6.90753936986542,6.80241880556337,6.88686248111729
"1075",2005,"WISCONSIN","55025",0.246473344677634,6.9,1300,6.70965375521305,6.71507894649797,6.93930659189665,6.86819536307812,6.96365685685416,6.97927568412658,6.73750090560683,6.75891749115197,6.98434257126382,6.98969834361844,6.7969314700107,6.79986294875789,7.16459783614839,7.12098188698005,7.06741229048589,6.86377845104596
"1100",2005,"WISCONSIN","55109",0.246473344677634,6.9,2100,5.98995137158414,6.15647373659629,6.32939417208959,6.45126815027823,6.42429374422151,6.5864578313558,6.41379938703498,6.55292682328949,6.30269021456041,6.4661576531699,6.33980135726442,6.48936160859908,6.54439345306625,6.67145494702716,6.53443474821931,7.12835243595933
"1125",2005,"MINNESOTA","27045",1.34647334467763,8,1500,6.68798658218462,7.14549764540752,7.04023464784261,7.33435524443023,7.068403657926,7.61818391068422,6.9357588342441,7.42446444388012,7.06581764498083,7.49202033395489,6.94403564521434,7.33772354006243,7.30485466355261,7.60069863857744,7.20929848775193,7.06886053638577
"6",2006,"MINNESOTA","27085",1.02748227948407,7.77,1500,7.17425906908648,6.99101262619003,7.09096069564197,7.03131699781748,6.95752074231099,6.81118136952932,7.05769096240376,6.92345187910306,7.0489032279088,6.83894225940262,7.04958646893624,6.87548392540928,6.99151801728049,6.87118481451685,6.96713006070241,6.71682905224697
"65",2006,"MINNESOTA","27129",0.977482279484065,7.72,30700,7.32583546629053,7.20881262053448,7.26460129253281,7.22913716605799,7.04135918948118,6.96615639833293,7.20254877889356,7.0908784264641,7.10632761656892,6.93915700348326,7.16579833695591,7.00436183772744,7.10369466915903,6.99085638821673,7.10170740722964,6.85684610944024
"97",2006,"MINNESOTA","27015",0.00748227948406566,6.75,9000,7.24325963403275,7.19135327076953,7.39478011575486,7.40621228107429,7.03868192574107,6.95292165083154,7.08280565032985,6.9848811294319,6.9940341022302,6.87235228545329,6.98254591959912,6.86818577588323,7.1580667819238,7.07994802701793,7.09836656465183,6.94288606870973
"130",2006,"MINNESOTA","27043",0.327482279484066,7.07,5800,7.33602950298292,7.2270851027466,7.22382123588055,7.17778030084462,6.9492883126593,6.9350359632868,7.01078157629475,6.99001061588388,7.11937474953092,6.95941196894729,7.0748754787009,6.93738978038172,7.06343755071346,6.95210641509547,7.02234494291501,6.81401734945545
"161",2006,"MINNESOTA","27047",0.557482279484065,7.3,6900,7.38911947074795,7.3342967642112,7.34676344911646,7.33108046682669,7.01871131591223,7.10623915158315,7.11073468187831,7.18028261257937,7.24664452372351,7.14507449522185,7.22874070236176,7.15341712102222,7.23511575730497,7.16620525996181,7.19388338015788,6.85386542075264
"217",2006,"MINNESOTA","27091",-0.272517720515935,6.47,2500,7.16076463800465,7.13521164896205,7.08561443485628,7.08777309014982,6.81281062476287,6.83649062623098,6.8470568124824,6.85299180687584,6.90401799146984,6.79988835133171,6.86131916679455,6.76290403448185,6.89887865104284,6.81665062951578,6.85539931957214,6.83392432235847
"249",2006,"MINNESOTA","27103",0.567482279484065,7.31,2300,7.10866766564438,7.0787749021804,7.1827274413742,7.22513339779166,6.84241398616515,6.82536626141199,6.89470485293245,6.85647860105122,6.92342525156954,6.80992173952739,6.90217223993044,6.79757202434949,7.00273388433282,6.94287861590325,6.94569560539053,6.91305884033302
"277",2006,"MINNESOTA","27147",0.697482279484066,7.44,5900,7.05576269816198,7.16958990996276,7.09633501139457,7.17020813293901,6.77334184891474,6.99772970537262,6.85451442028939,7.04704873020289,6.89586230076634,6.9500558683489,6.9053163694006,6.96729126657421,6.96007920597995,6.98239854883507,6.9281719429275,6.9778268337206
"309",2006,"MINNESOTA","27161",0.717482279484066,7.46,5600,7.18626376309438,7.35507634057968,7.35544262985663,7.48908738996908,6.9171368049649,7.1229591325764,6.99870253190498,7.18240843744763,6.87817014316107,7.00386424404465,6.90093790197407,7.03266728782612,7.07023965833184,7.1681984121255,7.02673161033825,7.10590895996477
"353",2006,"MINNESOTA","27037",0.307482279484065,7.05,3100,7.08434909304909,6.92905154008528,6.80776457070445,6.7672477655617,6.92376025241095,6.86831648854664,6.96805683162697,6.96830804444563,6.97720663678655,6.85646779155745,6.90770862286246,6.85217620572951,6.74439437133464,6.69242407164774,6.7014829476126,6.52599278528191
"385",2006,"MINNESOTA","27049",0.957482279484066,7.7,4000,7.1864604485804,7.09850825347729,7.05041114214161,6.98746672143126,7.0402760605204,7.04594290083046,7.19682004060526,7.20110735565719,7.10876060838332,7.03366797986539,7.16668412352668,7.12106822675315,7.01915160974465,6.95011212485213,7.01850608556993,6.71109830074524
"417",2006,"MINNESOTA","27109",-0.172517720515934,6.57,8400,6.91965787480786,7.05165810810986,7.00201386095233,7.10320971952078,6.71193674737166,6.95770406212329,6.88354008206206,7.08861164735851,6.77004403130493,6.8845215335036,6.87006307184922,6.99636339195935,6.87713703001557,6.96420150044404,6.87198473043519,6.84563062810628
"449",2006,"MINNESOTA","27157",0.277482279484065,7.02,3800,7.02968241529164,7.08676642517606,6.8354866269046,6.91258693321206,6.94959049287728,7.10359456188887,7.10425697222608,7.27140394866817,6.8762921033506,6.9928824270692,6.93752817042394,7.09318778748801,6.74702412378219,6.85429193801511,6.75179252969244,6.60312053909551
"479",2006,"MINNESOTA","27067",1.12748227948407,7.87,4700,7.25607704827887,7.06374615712644,7.13435623858277,7.03885549062686,7.07072113214539,6.91112909579033,7.24294353698838,7.053729147381,7.11149734799713,6.87629217636295,7.17825529445607,6.95455441274475,7.03448942454951,6.85528339856655,7.04651239764306,6.65498870337081
"508",2006,"MINNESOTA","27143",0.757482279484066,7.5,6600,7.28272354760175,7.23019446643606,7.22883050900748,7.26382140976666,7.0564719967084,7.04841188445802,7.13569537433063,7.11296704630193,7.14403318712818,7.03383018271458,7.12721801487897,7.03771237368316,7.11042966507325,7.05982194058693,7.06942821708704,6.79178887815048
"538",2006,"MINNESOTA","27013",0.217482279484066,6.96,1900,6.72303917202117,6.73727670164926,6.77800341405484,6.81956662195776,6.390958191396,6.43132223484579,6.45430953746808,6.47178152239995,6.40309712804358,6.35171206702858,6.37919237566596,6.33080475240512,6.49502879116146,6.45511381483348,6.43329816986222,6.90741630389167
"567",2006,"MINNESOTA","27039",0.667482279484066,7.41,2700,7.43036054070268,7.37552194215464,7.38868027857767,7.28792950289016,7.07361160338362,7.16135319897441,7.23066251933745,7.26870643912881,7.29266192413849,7.18110551971285,7.35890885907836,7.25056214679023,7.27840338622468,7.13365279765081,7.27705407260307,6.81235262031831
"596",2006,"MINNESOTA","27099",0.827482279484066,7.57,7700,7.13135120809883,7.16692889553227,7.17166941355736,7.19433435201706,6.82694005144359,7.00227713272485,6.9982625947967,7.13321096526004,6.95798574249904,6.97314122679786,7.03755925933728,7.06881027048758,7.02727245730014,7.03249477833803,7.01368121155555,6.86034732040633
"626",2006,"MINNESOTA","27141",1.60748227948407,8.35,2000,7.26679293296363,7.17316611696193,6.84050441613878,6.90002626589342,7.27107675840295,7.20394078050086,7.37247721326518,7.30932858129271,7.20114413470661,7.08209125032104,7.18106808321093,7.10421707835657,6.76646870545669,6.71704947351209,6.76541904920983,6.27045531484287
"652",2006,"WISCONSIN","55047",0.557482279484065,7.3,4300,6.98429968355794,7.14669309685283,7.04077487678676,7.14246537254332,6.92035608329462,7.17361184595336,7.06836523941787,7.2886766684144,6.90756075185587,7.06524237557282,7.00170094741573,7.16906081831007,6.94457744589276,7.03207723698724,6.92655223765271,6.65261258868272
"680",2006,"WISCONSIN","55097",1.15748227948407,7.9,26200,7.9016980952878,7.82488239882695,7.89312352547634,7.87064901318551,7.91760078391606,7.89901452579396,8.1581353321507,8.13816909241881,7.85878060294059,7.83385460832008,8.00982566697632,8.02506981043755,7.83075335618933,7.82231477386255,7.83844133316975,6.55355854137374
"708",2006,"WISCONSIN","55137",1.75748227948407,8.5,9000,8.10442010235501,7.96853225035733,8.04859802362786,7.92618470610316,8.04068381133575,7.97190105937764,8.21868577399491,8.15189546866423,7.99191854074159,7.89543678117377,8.08210044714478,8.01530726679925,7.9289496687371,7.808475581492,7.93037176379027,6.41576900546033
"736",2006,"WISCONSIN","55117",-0.642517720515935,6.1,2800,5.8331848635138,5.62695330071786,6.00787290553082,5.70234703813467,5.75997470651017,5.56551701685752,5.91506079560074,5.67732737301009,5.78388532693156,5.54693452840232,5.86010295004764,5.60691148276079,5.88411565022426,5.53321052145046,5.80225135147476,5.87924550830585
"817",2006,"WISCONSIN","55131",0.0574822794840655,6.8,900,6.52823528644013,6.53218852476483,6.59201421215103,6.56270073554723,6.41310313051077,6.50561675779834,6.59534273547528,6.66292655584076,6.52959042488688,6.55313699513656,6.65292131188183,6.69152940511839,6.55612577737206,6.54167169064015,6.53225944115043,6.38842012178273
"844",2006,"MINNESOTA","27127",0.277482279484065,7.02,6500,7.12384945121152,7.14008475955463,7.12435730614142,7.21952602853168,7.00594478688364,7.01792018150759,7.09883276154321,7.08550780363902,6.93190756426305,6.89641531473326,6.95517333721894,6.93192409991545,6.96694801884555,6.97910193673171,6.93863147165564,6.82737885844745
"871",2006,"WISCONSIN","55001",1.15748227948407,7.9,6700,7.7276672858531,7.63655216727108,7.55986118742027,7.53482810479253,7.70016050089078,7.684967940522,7.86584277368563,7.89957420667295,7.66294072177842,7.66091696699314,7.74231010345368,7.80284149705687,7.49954981971185,7.52171328040551,7.50787945624455,6.43654953753772
"898",2006,"WISCONSIN","55039",-0.0425177205159342,6.7,7700,6.22750481559189,6.10753952169974,6.36403149014533,6.19159032619605,6.15932871069038,6.09603967415404,6.32212063703894,6.24831019516227,6.18994216014131,6.08942462838718,6.28858040756048,6.20296903267956,6.2800748047268,6.11614148135187,6.2495877655952,6.36124746177004
"925",2006,"WISCONSIN","55027",0.257482279484066,7,6400,6.35241531035195,6.4368873002807,6.4247142616368,6.49210564304725,6.23596565035474,6.39533759033275,6.38742897341483,6.52604877355661,6.31591029223937,6.40363543733804,6.44415737360437,6.54633856485024,6.34585176244979,6.40761348589856,6.33299746661442,6.60179845508597
"952",2006,"WISCONSIN","55105",0.0574822794840655,6.8,4700,6.83209666665178,7.14248325756626,6.90068038311779,7.23214976435864,6.78815783632969,7.12545373529814,6.84912429194351,7.17923054817767,6.93074477145384,7.17893950862628,7.02111905462276,7.29396337248339,6.91056119902999,7.18993665898315,6.90436060482544,6.86516132775549
"978",2006,"MINNESOTA","27121",-0.102517720515935,6.64,1300,7.10441613557884,6.72926177048948,6.91349617686483,6.67082155578251,6.99281841074392,6.65710823059534,7.15454400231255,6.84070087008824,7.02958462122275,6.6590043611803,7.05738726092942,6.73423452223584,6.83844800638119,6.53796860392492,6.83759659354995,6.3364357869986
"1000",2006,"WISCONSIN","55057",0.857482279484065,7.6,1200,7.03281886700204,6.86546672876366,6.90566131703424,6.81946231022271,6.98044653871564,6.88422271583339,7.14639150385807,7.10831902940696,6.99964813563241,6.91360514613553,7.06586091386357,7.04880541205393,6.86353770314322,6.82054973285083,6.8481481767196,6.43780199771553
"1023",2006,"WISCONSIN","55135",0.857482279484065,7.6,900,7.40126549089592,7.22285564014799,7.40415056167988,7.26532188313788,7.39423698983242,7.26661800242031,7.61591593862594,7.48945152748448,7.283303721706,7.17000457378149,7.41937332719728,7.33870909029104,7.27862975050228,7.15839741499529,7.28515718586817,6.40964972851322
"1049",2006,"WISCONSIN","55021",0.757482279484066,7.5,1100,6.41389310002332,6.66891767037685,6.47736984849529,6.68370344885955,6.44552201866471,6.73618345746032,6.56904714674601,6.8418493545393,6.42291984683749,6.66335204082102,6.52405990610561,6.77756250102635,6.46906255316879,6.66385365159633,6.46137233960542,6.82292363619353
"1074",2006,"WISCONSIN","55025",0.257482279484066,7,800,6.63689222322966,6.90837500500554,6.71140098651085,6.9356903510914,6.60393139508695,6.91267106906799,6.70128477245855,6.9862727360946,6.63316582823254,6.87027775869323,6.69783277607869,6.94432071732064,6.680904023718,6.8774085153087,6.65430270030262,6.76637367150578
"1099",2006,"WISCONSIN","55109",-1.34251772051593,5.4,1800,6.54099450310422,6.15642159165322,6.36326894008348,6.07181734468737,6.47725775412869,6.14993843179001,6.6895063950049,6.35763849596184,6.50814358658373,6.12642852369426,6.5974745651239,6.24917786455799,6.35909538213461,6.01749075023003,6.35459098238453,6.36955348857956
"5",2007,"MINNESOTA","27085",-0.70247636603619,6.13,1900,7.37474210818504,7.14108249502383,7.41080225270568,7.35345492646296,7.25587304220213,7.09942174812148,7.50597708774359,7.31775791609366,7.41528970473341,7.18376654700614,7.58804706858018,7.37668702254459,7.52097375641318,7.43889702292519,7.63524234639992,7.36707246333727
"64",2007,"MINNESOTA","27129",-0.56247636603619,6.27,28400,7.27832866566845,7.15752314990951,7.40914437660429,7.45101065686699,7.21625684181389,7.15981062913886,7.46670342055779,7.3603571008734,7.40749876812274,7.26608771287609,7.56373829236511,7.44236012889799,7.54249695235483,7.54623354044416,7.6217906863969,7.55602884224639
"96",2007,"MINNESOTA","27015",-0.32247636603619,6.51,8300,7.1668427129381,6.97414077186326,7.48823043708272,7.24492072107597,7.2024956019284,7.080049115779,7.38625594820402,7.15250912295353,7.40046699444792,7.13211961660085,7.52130244570266,7.20058236295196,7.65984406527835,7.34012331240814,7.730091659945,7.38405598724549
"129",2007,"MINNESOTA","27043",0.54752363396381,7.38,4800,7.08553616143261,6.73415570086317,7.37545477702395,6.76714234852354,6.96517883225914,6.77705576391361,7.169305472668,6.83602162597008,7.26731165017471,6.87737543706584,7.38632178109131,6.88915304504624,7.50559444098716,6.87224811358299,7.59496034696195,6.95929627704162
"160",2007,"MINNESOTA","27047",0.0875236339638104,6.92,6300,7.11856283643557,6.87502268789953,7.37991119728956,6.85571321146896,7.07465716751457,6.9893092671707,7.3116937807146,7.07481623125381,7.29722331202693,7.01176878673413,7.45226809483671,7.06761998405235,7.5464226450725,7.00283586505396,7.65015993618165,6.9463974646092
"216",2007,"MINNESOTA","27091",-0.512476366036189,6.32,1700,7.07390074667221,6.82012330166607,7.34188004890151,7.02490790967274,6.8718477986933,6.74870812827622,7.05958356298444,6.84687417211456,7.20235082229486,6.91519237605856,7.29064287765739,6.95623938061348,7.41329310130383,7.06773970072795,7.48971889497725,7.26860295115339
"248",2007,"MINNESOTA","27103",0.13752363396381,6.97,2100,7.16162531946344,6.81930878091192,7.37150490264553,7.01618766945564,7.08862318371839,6.86274694729107,7.31593680070947,6.99228613268164,7.39441527094561,7.01139837402006,7.52148207422533,7.10207231437787,7.56166328043848,7.1596235969415,7.6354612971849,7.28965971814272
"276",2007,"MINNESOTA","27147",-0.0924763660361894,6.74,6000,6.98449492962088,6.47711941248504,7.25030540796856,6.41506051896748,6.95923360943996,6.6314159622665,7.18099759066357,6.67939615894391,7.27534383243946,6.7105934773512,7.42067592049319,6.7330800790271,7.50011539902158,6.62728988117002,7.59802392034481,6.81120205096289
"308",2007,"MINNESOTA","27161",1.14752363396381,7.98,4500,7.18869859514257,6.74939525699482,7.37494291843654,6.70867063430683,7.08158557606158,6.82152946472983,7.33645011252895,6.92474917756559,7.44766348390092,6.96140072558342,7.59972214894421,7.01954304383219,7.60108508885736,6.9039183516366,7.70632031613777,6.99673982599931
"352",2007,"MINNESOTA","27037",-1.70247636603619,5.13,2800,6.98395670753228,6.62549662258332,7.18365790375637,6.72138300689645,7.20302684241448,6.90825395436168,7.34910573440526,6.96075612153062,7.30356684118186,6.91622143663775,7.43064678621067,6.98114213805827,7.47844331011951,6.97512147425289,7.57124637229983,7.00743525067049
"384",2007,"MINNESOTA","27049",-0.29247636603619,6.54,3100,6.95322942563481,6.38913518332873,7.37338913002215,6.51471452061905,7.14833542312079,6.7075963212621,7.38260151887934,6.7231868920926,7.34244807526842,6.67552346948823,7.53968888223622,6.73267748618586,7.68241324607605,6.723585904004,7.75696542559751,6.85516918564814
"416",2007,"MINNESOTA","27109",-1.12247636603619,5.71,7200,6.56960111292404,4.80392049779801,7.05663691333038,4.41987886771312,6.88063819952223,5.40402204638369,7.14655298919781,5.16780516965661,6.99466203578929,5.05165336818551,7.26093009080452,4.93188960671968,7.43781650874009,4.60512708733177,7.54202647881845,5.16123627045439
"448",2007,"MINNESOTA","27157",-0.31247636603619,6.52,3400,6.75247586904201,5.39694806363254,7.19309942229337,5.14373660766915,7.09646116955234,5.95975215461815,7.34312325785871,5.80583613318826,7.19283475172544,5.69624745243919,7.44265949825956,5.63835372987445,7.55832675328618,5.35037853505125,7.65007124393486,5.70765541379277
"478",2007,"MINNESOTA","27067",0.54752363396381,7.38,5400,7.37398376740907,7.25178731365245,7.54493570543597,7.55331306803589,7.34307504743327,7.23272053546542,7.57728100790209,7.42828478817604,7.46747925930756,7.3236285318651,7.59008239767002,7.46339230357978,7.61612125862328,7.58603553447246,7.64591102769205,7.48264591127306
"507",2007,"MINNESOTA","27143",-0.57247636603619,6.26,5400,7.39739327911572,7.14707863195736,7.54827920410232,7.34961365725812,7.32666582579643,7.1957041098112,7.58749865149443,7.38985148397294,7.60228221659104,7.34290912800715,7.76174950236871,7.49904771933053,7.74304110509335,7.52846587907876,7.83445811058588,7.39339303350106
"537",2007,"MINNESOTA","27013",-0.81247636603619,6.02,1500,6.60495019629977,6.30628578661838,6.9617756798591,6.48443397680163,6.58018889482338,6.39985410877764,6.80373323784324,6.48471201751082,6.85586387302311,6.500518824831,6.99732459536338,6.55811005231339,7.11978696980065,6.59358369949202,7.17789961858192,7.20472318333231
"566",2007,"MINNESOTA","27039",0.66752363396381,7.5,2200,6.99872585705843,6.43595344526967,7.46963369957928,6.44822019832847,7.18368049237138,6.75770301577336,7.42794553271169,6.75791005999873,7.26611330470407,6.6138604813774,7.48131035861724,6.6515678881653,7.70385121067104,6.609779302865,7.79795861233742,6.61232834342316
"595",2007,"MINNESOTA","27099",0.577523633963811,7.41,6400,6.90942787790162,6.61366758206512,7.20057876713139,6.56542106542601,6.94636486841192,6.8041217939684,7.20011983508326,6.86750655457333,7.09131580932968,6.7292103775225,7.2732695094882,6.79177164660724,7.39012655305484,6.71135906009679,7.48244863429382,6.79861775942229
"625",2007,"MINNESOTA","27141",1.10752363396381,7.94,2300,7.50959287105683,7.30445694793663,7.72683714279485,7.626553887182,7.63486099596884,7.41115180929449,7.86827044275224,7.6427336379311,7.81189427594855,7.59572008964182,7.97572994874218,7.78748536489541,7.96130192372613,7.84449161861491,8.02567990012308,7.44049657497019
"651",2007,"WISCONSIN","55047",0.0675236339638108,6.9,3500,7.18258638098709,7.27429829897571,7.57182235042182,7.52972395547099,7.23372479781073,7.37178477865474,7.47591756566576,7.52503783049125,7.25869208473776,7.32020452497047,7.43512613509461,7.46389025824505,7.6314663694133,7.57102477649148,7.66814031302159,7.26149461726509
"679",2007,"WISCONSIN","55097",0.867523633963811,7.7,27200,7.96165462387285,8.11634796379896,8.43265249318085,8.50104363535679,8.07813400881102,8.22514750624225,8.41350934783274,8.51285853678467,8.10010335710871,8.24344775079935,8.34361022875285,8.49104428264532,8.51979381094731,8.59545391923839,8.56200477819353,7.39795716460312
"707",2007,"WISCONSIN","55137",1.16752363396381,8,7400,8.21242172766533,8.10510229902974,8.6061190424575,8.36811706348956,8.31650369118278,8.2485214261556,8.58358088433329,8.45748129463607,8.40372080440241,8.30214620051444,8.59527908358164,8.47346318419613,8.74681741601551,8.52435617942774,8.78770108039503,7.16516310408666
"735",2007,"WISCONSIN","55117",-1.03247636603619,5.8,2700,6.31418104012679,6.46362704807876,6.59942853102655,6.74629854070944,6.16051680254333,6.38979999795388,6.4519168760225,6.64176819286777,6.29538561027454,6.43387816125528,6.48569755977756,6.65281866869523,6.60665037203298,6.75349866527408,6.6390179586331,7.10455818619651
"843",2007,"MINNESOTA","27127",-0.182476366036189,6.65,6900,7.10521250234879,6.9771274591032,7.38170798918528,7.28650372695666,7.17120917267803,7.10270574194029,7.36079669382453,7.20194707505879,7.38035698712042,7.1793295420199,7.49580637272833,7.27407090811602,7.58368970568705,7.40823008578194,7.64092215545524,7.4166302221892
"870",2007,"WISCONSIN","55001",0.16752363396381,7,6100,7.88556578226498,7.5484094121354,8.25939370383796,7.73156580155087,7.97916491690928,7.71218538022788,8.23882155448322,7.86696611253976,8.0937183724772,7.74011435787689,8.28384184841283,7.86960452893683,8.404998424297,7.85859644572261,8.45028496994616,6.90944316971315
"897",2007,"WISCONSIN","55039",-0.33247636603619,6.5,8300,6.40858005258349,6.69421495026338,6.90960208940559,7.10095829288662,6.43735691844837,6.72859911942362,6.62438504958583,6.84997487907953,6.42193148796525,6.6590031704506,6.57544581860065,6.79599742433262,6.90382215826653,7.06845219696632,6.92895654617674,7.38444660343257
"924",2007,"WISCONSIN","55027",-0.0324763660361898,6.8,4600,6.45768924769642,6.06700204320812,6.90699821905489,6.17290501321263,6.53962245088331,6.24230082403898,6.73856945050304,6.25746004639371,6.57539614072341,6.11504695370664,6.73086820290382,6.14157944742513,7.01979590642646,6.22399012562209,7.06454020831882,6.62725124872014
"951",2007,"WISCONSIN","55105",0.66752363396381,7.5,2700,6.97697661214897,5.05991217191284,7.46965839471179,4.59428635669557,7.1455271512262,5.46908083006489,7.2492139699337,5.04415377875916,7.32953151573398,5.17278152184343,7.44259648673258,4.82932946974449,7.7556554159409,4.61418708775974,7.79475606508652,4.72196870441048
"33",2008,"MINNESOTA","27093",0.436597408116868,7.36,1400,7.24857281602739,7.25765429061034,7.22188382173262,7.30201453941442,7.35315693054863,7.37893631242443,7.55334085862601,7.52675166780984,7.3546663300599,7.3752896917386,7.532136673468,7.55514459402687,7.34578602101603,7.43669222344366,7.4425375806281,7.28305911496814
