"","year","State","FIPS","yield_ana","yield","area","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P"
"509",2005,"MINNESOTA","27143",0.846473344677634,7.5,7500,6.69218782176755,7.0354454548043,6.74200390026098,7.14913094324347,6.90395713826083,7.17805230687504,6.99172367358805,6.67738257723677,6.90216861091807,6.9581323993258,7.0218288085546,6.66160211615484,6.98847993889644,7.09233913436453,6.87072647906483,6.91979041032665
"539",2005,"MINNESOTA","27013",0.146473344677633,6.8,1900,6.02845799615652,6.35981456249095,5.9629625630686,6.51848813381393,6.1295950524262,6.42329666182404,6.31190660874849,5.83603551135395,6.09184131662927,6.15478290996302,6.34397060801782,5.8411447626734,6.1977105354674,6.31506874247093,6.04236328018717,6.10791175716745
"568",2005,"MINNESOTA","27039",0.646473344677633,7.3,2900,6.82897336785465,7.17032951019536,6.86877154215165,7.21855759922892,7.05478795529481,7.26834618206592,7.15328088859702,6.88222034802411,7.07327074116325,7.11873508633307,7.17871445346602,6.85370014584493,7.13936250785711,7.21392111512346,7.07407021206591,7.10624082603933
"597",2005,"MINNESOTA","27099",1.04647334467763,7.7,6000,6.63638486521391,6.94778044472927,6.66465280998546,6.9991160285593,6.84453130862929,7.04382062821789,6.93322457209364,6.68274763634821,6.85125810013289,6.90335123178091,6.95759116952294,6.65288222851373,6.91510280112342,6.9953001487595,6.85599411268349,6.8868287083769
"627",2005,"MINNESOTA","27141",2.14647334467763,8.8,1900,7.05540386024303,7.33104244459926,7.23480339767865,7.31807801758402,7.29976772440837,7.48715443876865,7.29865791376096,7.1743426446891,7.32315802408513,7.32070973276698,7.32098008954858,7.15020920969657,7.38329116694959,7.41732608546588,7.29730159890969,7.32911215281802
"653",2005,"WISCONSIN","55047",-0.453526655322366,6.2,3500,6.74669172809179,6.82473721744624,6.54194899537663,6.968576400246,6.73278054042066,6.80102991107338,6.80174356273378,6.4313390430772,6.4853840434594,6.60570281738143,6.82745678647628,6.4410942780021,6.58520850525142,6.72631921454203,6.46914830421089,6.53288677538561
"681",2005,"WISCONSIN","55097",1.64647334467763,8.3,27900,7.84599124470558,7.94885557202666,7.97309380690455,7.86944292709278,8.01938618942828,8.05618706375054,7.9437924860431,7.95833235920301,7.95357945177597,7.9585916938312,7.95935221791332,7.9351688128693,8.00256803357361,8.03047019686369,7.96789894106888,7.99332914854925
"709",2005,"WISCONSIN","55137",1.34647334467763,8,11700,7.87830743660265,7.96762582306226,7.81882077774742,8.04451837652694,7.97341823031334,8.02514250815104,7.94657428286773,7.73582775378944,7.76429197610034,7.85658190140645,7.96983290448366,7.73832439951604,7.85114960594908,7.96623660661756,7.75806259521197,7.81233147106693
"737",2005,"WISCONSIN","55117",-0.653526655322366,6,2600,5.98104449234361,5.96501050460492,5.69884207964213,5.88022879840111,5.70316901049167,5.6923675986621,5.96872764316982,5.61127512038105,5.620509242616,5.55550074847015,5.98131969378685,5.62003581239524,5.68104357785523,5.64192465877689,5.61095950048478,5.64994447924772
"818",2005,"WISCONSIN","55131",-0.553526655322367,6.1,1000,6.48944902369088,6.49494375218801,6.25025085332899,6.49004372432451,6.39339126688768,6.37804759083238,6.49912528315596,6.23705357788187,6.2145636960584,6.26635763784563,6.51592153132756,6.24179809225156,6.28729076013861,6.35410169156754,6.23907774283041,6.28441556674535
"845",2005,"MINNESOTA","27127",-0.153526655322366,6.5,5400,6.82365934515922,7.11467764914328,6.75982925380693,7.20086409757698,6.85158939456931,7.11531492452199,7.077318806429,6.63290343348365,6.86269090128979,6.86354558810901,7.1040477298055,6.64303376574702,6.95626128835681,7.01928715848042,6.81655858417701,6.87547321426647
"872",2005,"WISCONSIN","55001",0.746473344677634,7.4,8400,7.46658329450046,7.61535933486635,7.42351472871024,7.7164587856574,7.58987096361937,7.70102798864702,7.58324978637332,7.31559555046459,7.40019628619678,7.50308712589496,7.60944575726097,7.31969261887797,7.49573351048665,7.62284135275359,7.37843976593631,7.43862817238643
"899",2005,"WISCONSIN","55039",-0.253526655322366,6.4,7400,6.12482159034066,6.1643724518208,5.86270667291825,6.26649151963015,6.01686964389372,6.05658155055264,6.15017650194923,5.7601261014409,5.79119563113309,5.87212584660441,6.17379100705803,5.76499898533545,5.88371114864934,5.98763579838919,5.77944130467522,5.8375448677938
"926",2005,"WISCONSIN","55027",-0.253526655322366,6.4,6500,6.12076123352342,6.18176306339814,5.83532603379692,6.35247456301971,6.08951307956787,6.13708354430419,6.16733346170623,5.77270319812858,5.80194432618801,5.95774299989094,6.19465866468915,5.7780636738737,5.90631754564348,6.07910172467847,5.8082110211675,5.87323058653332
"953",2005,"WISCONSIN","55105",0.546473344677634,7.2,5200,6.61157419771207,6.68048761887009,6.05151104110744,6.96926865872819,6.33576701962423,6.45064190299081,6.65689530897564,5.9112013768407,6.02293175518172,6.1941585356121,6.69002992422874,5.92608547308456,6.15191953183636,6.34731596447426,5.99484971097759,6.07707827824576
"979",2005,"MINNESOTA","27121",-0.153526655322366,6.5,1100,6.93026899010012,7.19398896924305,7.00123669877067,7.11514771173353,7.02752912253766,7.21728656788924,7.1758849428358,6.95862672727719,7.12299882367886,7.06128351869444,7.19333962395454,6.95094587052456,7.17868644587904,7.16198234155014,7.1058016571802,7.13745013282012
"1001",2005,"WISCONSIN","55057",0.846473344677634,7.5,3200,6.76563749549345,6.94660036039161,6.78291071228738,7.0304698585928,6.96366363208696,7.08178962861636,6.91635897776011,6.70461600124272,6.78907821002093,6.89416108693985,6.94272013613211,6.70457552628781,6.88251020180589,7.01385239295082,6.77767620941138,6.83534219315167
"1024",2005,"WISCONSIN","55135",0.846473344677634,7.5,1300,7.32244148510887,7.39861122127247,7.38997602641804,7.35945509713194,7.51080683324219,7.51166423487886,7.39717686466808,7.41963686920761,7.38057598381712,7.43336887753723,7.41389996730916,7.39702289147928,7.43363604649662,7.50303440782215,7.41459024653721,7.44228126377725
"1050",2005,"WISCONSIN","55021",0.446473344677633,7.1,1100,6.24249072545142,6.35922877772714,5.93810820496158,6.55524496712699,6.17359562501583,6.2884288483143,6.33337925916588,5.81610010862212,5.91927566938199,6.06201943825646,6.36218919863318,5.83305043153141,6.03351532808643,6.20098452441634,5.89647785008253,5.97022019775682
"1075",2005,"WISCONSIN","55025",0.246473344677634,6.9,1300,6.51089930550383,6.5943732270018,6.10820636405457,6.74080674406303,6.27560276812841,6.38790207214241,6.57591872687081,5.99213722534686,6.08950303429854,6.16554564308151,6.60170917314444,5.99832698067565,6.19145578497207,6.30157048573622,6.06298806070464,6.1272232224501
"1100",2005,"WISCONSIN","55109",0.246473344677634,6.9,2100,6.18895180511298,6.45614781386605,6.31543930451227,6.34269246527931,6.36319864538645,6.50305332754835,6.45553660113454,6.3817883309651,6.49171333814325,6.43131715257429,6.47007347339081,6.32827556028684,6.51318744560849,6.48035826024906,6.50502803824464,6.50533852740054
"1125",2005,"MINNESOTA","27045",1.34647334467763,8,1500,6.541613289267,6.89075185299,6.50785364257832,6.8437388483282,6.64467867066809,6.86597228273442,6.87727438363877,6.54568128637108,6.75312026093023,6.72021231817216,6.90280137770776,6.49891432976675,6.80992025421322,6.80782970304769,6.75432681508792,6.77694869444427
"6",2006,"MINNESOTA","27085",1.02748227948407,7.77,1500,6.76669269431471,6.91582935345024,6.79368036114779,6.78482426007522,6.44745034350368,6.74538803762042,6.83777563854647,6.50121210277578,6.83843952353021,6.56345109954008,6.83432064409691,6.52472514653652,6.83124638080219,6.5899569558212,6.6666448659458,6.67387346704973
"65",2006,"MINNESOTA","27129",0.977482279484065,7.72,30700,6.9318916610551,7.02639913205117,6.81586630938668,6.93470471812543,6.55468637649606,6.78589610983973,6.99318542348506,6.62289753874781,6.89312490235771,6.66245454679062,6.98980611132332,6.63959553052316,6.88558557935972,6.6860012249676,6.78442270589415,6.78604508457167
"97",2006,"MINNESOTA","27015",0.00748227948406566,6.75,9000,7.02252145557762,7.10499747091212,7.02055709495487,7.00119422431465,6.75426869470194,6.96282893076529,7.05842095392865,6.8096349597859,7.05396487066637,6.84770332648298,7.05185869347963,6.82567915723638,7.04111973818438,6.85526680104252,6.93367482434388,6.93306988803709
"130",2006,"MINNESOTA","27043",0.327482279484066,7.07,5800,6.7668036950404,6.85222897063165,6.83717371976879,6.74679597251025,6.53953025556774,6.75819095353083,6.78530878255315,6.58443646267486,6.83306170646582,6.61917805190759,6.77979393247138,6.60124832479338,6.82135923517254,6.63033081930398,6.68873583125641,6.69081884755748
"161",2006,"MINNESOTA","27047",0.557482279484065,7.3,6900,6.89207724277078,6.98888388228845,6.89739681420769,6.88634984815601,6.55867795195715,6.81936450320589,6.92157143022357,6.61121964826188,6.90512815466366,6.65207263506569,6.91725393856843,6.63367011946755,6.89742061773833,6.67753626575928,6.74664743270991,6.75261972259063
"217",2006,"MINNESOTA","27091",-0.272517720515935,6.47,2500,6.65051697018069,6.72573066850432,6.74509422361053,6.62539369881686,6.46454253135664,6.6630156909225,6.66271609103027,6.49715113596003,6.72323178184942,6.52940679311871,6.6576613980655,6.51770557218762,6.71625926533917,6.54181429129293,6.58852446441423,6.59400048591875
"249",2006,"MINNESOTA","27103",0.567482279484065,7.31,2300,6.78528940235578,6.85162066600384,6.80193595812055,6.74388811813795,6.51067473962149,6.71227012602861,6.79671152812892,6.56278532122888,6.79827076621234,6.57819082037997,6.79151330803296,6.58241057735183,6.78967331624753,6.59546050523521,6.66778358771113,6.67133437934837
"277",2006,"MINNESOTA","27147",0.697482279484066,7.44,5900,6.74088408366547,6.85207463355627,6.73449668951747,6.74565489370211,6.41132928504138,6.67520716940171,6.79345896230596,6.46631972762017,6.76587612442341,6.51325007448293,6.78971409709644,6.49055460407854,6.76080828253458,6.54242014395603,6.6194423100509,6.62648418859934
"309",2006,"MINNESOTA","27161",0.717482279484066,7.46,5600,6.88864816466995,6.97707964222413,6.890193816008,6.87709795379824,6.59882769803129,6.82578355000636,6.92632763815896,6.65226484865559,6.9136074111211,6.69213907862355,6.92113631411408,6.67051883114198,6.90375469627333,6.70737554168886,6.78262786735888,6.78481753827707
"353",2006,"MINNESOTA","27037",0.307482279484065,7.05,3100,6.68634044991766,6.91694024219162,6.79538919317142,6.76467676531447,6.39580984507331,6.7832195094527,6.8010595722749,6.44067644674391,6.86646961155791,6.54915748480772,6.80034285718594,6.46530180060904,6.86047863407837,6.58221851074177,6.64474198237363,6.65604271789439
"385",2006,"MINNESOTA","27049",0.957482279484066,7.7,4000,6.87291549480248,7.01087796322902,6.84473410222756,6.90419752913217,6.50781429398315,6.79996677453609,6.9517481676044,6.56397986204653,6.89410849719161,6.62320349678692,6.95016856149442,6.58710416465189,6.89085920947745,6.65723233103708,6.74009143247228,6.74819135463686
"417",2006,"MINNESOTA","27109",-0.172517720515934,6.57,8400,6.67179014084541,6.75621361590644,6.55497426361176,6.69253084479868,6.24129825481737,6.50062831382581,6.71948058071883,6.29981338816141,6.59004712091717,6.34662734703229,6.71801706124063,6.31953315263469,6.58726524141453,6.37959000441533,6.46095416258402,6.46717242693756
"449",2006,"MINNESOTA","27157",0.277482279484065,7.02,3800,6.84001751800112,6.97328084681056,6.79812618321003,6.88227321232207,6.45209550181924,6.75280389178454,6.91039379822904,6.50789869800506,6.83932315190827,6.56461011348896,6.91122242081214,6.52847123788121,6.83845526154479,6.60566005286492,6.68089657714613,6.69045983427215
"479",2006,"MINNESOTA","27067",1.12748227948407,7.87,4700,6.932700887857,7.04387144287511,6.90375646040472,6.91569685829833,6.58154531711236,6.83467625715649,6.98940317914832,6.64751964360225,6.94110114163535,6.67723313428908,6.98466215844641,6.67222186398374,6.9347577362009,6.7068509051386,6.79886759890142,6.80491282137228
"508",2006,"MINNESOTA","27143",0.757482279484066,7.5,6600,6.91439761151802,7.03412240425098,6.93844316284305,6.9153922488273,6.61396118907235,6.88052401150654,6.96099967867918,6.66392443672013,6.96160892556385,6.70770277550049,6.9581824958616,6.68896635049132,6.95861662584954,6.73976524270986,6.80485668403837,6.81466867011687
"538",2006,"MINNESOTA","27013",0.217482279484066,6.96,1900,6.31711133093874,6.39546110513625,6.36830240307643,6.29360713760974,6.11165305571095,6.30076605481213,6.3444485971206,6.15435981327405,6.37186108520031,6.17935293942846,6.33909836620915,6.1755567959977,6.36561735000812,6.1972865525941,6.25462747977143,6.25953664099699
"567",2006,"MINNESOTA","27039",0.667482279484066,7.41,2700,7.03521819062666,7.12399854234529,6.93749516872289,7.04346807263174,6.649664606579,6.89245578703457,7.08848786754084,6.70627109428803,6.98293713114549,6.74993067004223,7.08570921567054,6.73028642793747,6.98157114863382,6.78229680279122,6.86444485887237,6.87200366524319
"596",2006,"MINNESOTA","27099",0.827482279484066,7.57,7700,6.82359843842072,6.90582365747629,6.73666150957003,6.85784366616897,6.44579047922274,6.69642629497032,6.86824236826213,6.4931865186528,6.76511936952691,6.54490525255777,6.86775247314242,6.51592296834555,6.76748301460269,6.58460234047183,6.6448635339145,6.65489016540996
"626",2006,"MINNESOTA","27141",1.60748227948407,8.35,2000,7.15123045018845,7.38273953167086,7.171129249858,7.19005518398504,6.63371566143286,7.07696712968837,7.27171972343495,6.72084574889156,7.22246109241662,6.79581029263776,7.26807143863329,6.75016818489653,7.20968665005362,6.83985890263013,6.96003431547296,6.96839986398676
"652",2006,"WISCONSIN","55047",0.557482279484065,7.3,4300,6.97071311968569,7.06497889321138,6.99814482259021,7.02718386128296,6.67026213668413,6.94017639754564,7.00645698178724,6.70177621685061,6.98512104161708,6.76597443403264,7.00552595246302,6.72575305697859,6.98603038928716,6.80619008113783,6.83633535066893,6.84751853102356
"680",2006,"WISCONSIN","55097",1.15748227948407,7.9,26200,7.90510731394427,8.07056459744131,7.87264530508642,7.98586807173325,7.47910926089972,7.81777181195477,8.02580045783208,7.52692826105258,7.90941562348081,7.61031010674521,8.02424099656088,7.56181017992912,7.91217658795582,7.6599929545754,7.74259590023252,7.75595937958493
"708",2006,"WISCONSIN","55137",1.75748227948407,8.5,9000,8.03531026674811,8.17428745835456,8.06476924155465,8.10254059733735,7.67003881745842,7.99805675296404,8.10226300666645,7.71042659988402,8.06445604323478,7.78598202206464,8.10096684922117,7.73897168206829,8.06392120497592,7.83117174766155,7.88042978561893,7.89290375347797
"736",2006,"WISCONSIN","55117",-0.642517720515935,6.1,2800,5.9701240318455,5.98904951465422,6.14887488981682,6.00480743694787,5.88796995678723,6.05215860381826,5.94487710985721,5.86073558917658,6.01294480411884,5.90025162498046,5.94519302892529,5.90180519626358,6.0346735044855,5.9533476349303,5.90552740777525,5.9321399150645
"817",2006,"WISCONSIN","55131",0.0574822794840655,6.8,900,6.52685144418125,6.5366790064599,6.62315156167941,6.56973901808406,6.41038166499726,6.56593548166676,6.51064738934104,6.39056407533668,6.53502085924976,6.44981680283441,6.50864723565256,6.42775692604176,6.55195244953652,6.49070039118392,6.45273803614116,6.47403142991725
"844",2006,"MINNESOTA","27127",0.277482279484065,7.02,6500,7.02638937614258,7.12587149396809,6.98625787710102,7.02170400668818,6.69189087440376,6.93603107943193,7.07569904333367,6.75504838530339,7.03210180309682,6.79023541078311,7.07208061156832,6.77709232443464,7.02716896239979,6.82114245436604,6.903805735214,6.9096597514054
"871",2006,"WISCONSIN","55001",1.15748227948407,7.9,6700,7.67229046367542,7.7897190835129,7.71746574356815,7.71051085578607,7.30420543650747,7.62283382899539,7.70960645680907,7.35023813072572,7.68593806093563,7.40111008175417,7.70978108700938,7.37635917635524,7.68714785043691,7.45106949265905,7.49610644770436,7.51018884377439
"898",2006,"WISCONSIN","55039",-0.0425177205159342,6.7,7700,6.32116938107656,6.33980111957314,6.49300614171427,6.3091294072366,6.18696638793115,6.35956056284892,6.28681017593005,6.19161590294969,6.36087315097855,6.20174246869515,6.28423007514716,6.22782976452152,6.37229884461027,6.24954779917803,6.2356783926726,6.25562383812043
"925",2006,"WISCONSIN","55027",0.257482279484066,7,6400,6.38425087415658,6.38030781671593,6.49039845262789,6.40377312869815,6.28154762036329,6.41777444108474,6.34560882017166,6.28031553417183,6.39512411949076,6.30444101090823,6.34610341536449,6.30483265234098,6.40840455157296,6.34751439956985,6.31486323145663,6.33199562267977
"952",2006,"WISCONSIN","55105",0.0574822794840655,6.8,4700,7.03868994809857,7.05656745238339,7.25289435901445,7.00693549972837,6.99779790505388,7.13512917573362,7.00244814748863,7.01943823925672,7.14489510601815,7.01459583168476,6.99809794625138,7.04353473490787,7.14734635972653,7.04975958098966,7.03948305842718,7.05114308265834
"978",2006,"MINNESOTA","27121",-0.102517720515935,6.64,1300,6.93684820459227,7.06800018779351,7.02143754307978,6.85235250821095,6.5632538684283,6.86285828743505,6.97928674582619,6.63886627401371,6.99233409012874,6.63820575163734,6.97090727722591,6.68228968760066,6.9880145649589,6.68058232769265,6.78708433151048,6.80146815999165
"1000",2006,"WISCONSIN","55057",0.857482279484065,7.6,1200,6.95495753887892,7.10009918850124,7.01154338615536,7.0056567003149,6.58196236452377,6.92485626945664,7.01263313231476,6.62955683444909,6.99011875877246,6.68500134693211,7.01437205118018,6.65741552221134,6.99421315943261,6.74240504939309,6.78963886116026,6.80652375698547
"1023",2006,"WISCONSIN","55135",0.857482279484065,7.6,900,7.35245309197449,7.51884759429014,7.35269961837697,7.46691751842783,7.00207920093714,7.32975961290473,7.47080036437134,7.0301951120468,7.39055416275099,7.13426899729269,7.47011870676647,7.06348904015678,7.395137781208,7.18187256889778,7.23265445051682,7.24697293275423
"1049",2006,"WISCONSIN","55021",0.757482279484066,7.5,1100,6.5663463957888,6.63129925275861,6.64300444380099,6.59692634210324,6.37309082418585,6.58178639056372,6.58251635069371,6.40184301625103,6.61204939449004,6.44386707412812,6.58008188156372,6.42432604555635,6.6133692855508,6.48065384744176,6.49475377235491,6.50496060580725
"1074",2006,"WISCONSIN","55025",0.257482279484066,7,800,6.75781809021775,6.78803628295412,6.89202344599373,6.74799798579572,6.62904253817579,6.79481379768073,6.73923556630655,6.64722220477267,6.81093059218537,6.66603425718971,6.73476390155697,6.67567073727285,6.81464522377898,6.70127785985894,6.70003861309588,6.71304897914297
"1099",2006,"WISCONSIN","55109",-1.34251772051593,5.4,1800,6.2441876833319,6.48796465556335,6.08865745765097,6.31825017847734,5.63349329130622,6.05749211457443,6.42620934637959,5.72197634258861,6.2299648299414,5.81830978647536,6.42220495687271,5.75691359889697,6.22082092629566,5.86230867388418,6.02180090606226,6.02861995419631
"5",2007,"MINNESOTA","27085",-0.70247636603619,6.13,1900,7.14000361810184,7.2403150289516,7.16786377683183,7.11177001573803,7.19143187386126,7.23004151375723,7.27966516333928,7.23580051081455,7.32132776149011,7.31629779745966,7.26645698665575,7.26178694940199,7.30105019822478,7.26331316546127,7.35204890661459,7.34145587081844
"64",2007,"MINNESOTA","27129",-0.56247636603619,6.27,28400,7.21268415309343,7.26615665328564,7.24731379915889,7.14530003888049,7.25953443552839,7.2614930408041,7.31036694803176,7.31047964152089,7.34947398927529,7.35196058020714,7.29627382184919,7.33640013364507,7.32904029920277,7.30267282330178,7.38532954754759,7.3748672642015
"96",2007,"MINNESOTA","27015",-0.32247636603619,6.51,8300,7.27368132659867,7.27706400596727,7.2707827125813,7.15474052996861,7.2505467806289,7.23737989170389,7.3233519235395,7.35275133595957,7.37566547422851,7.38722031236263,7.30147495359338,7.34385631151027,7.316459457385,7.27595007590032,7.39825114364513,7.35699992080022
"129",2007,"MINNESOTA","27043",0.54752363396381,7.38,4800,7.06533924630335,6.89335284979614,6.96388568901965,6.79483893320198,6.97600933098599,6.80475259452232,6.964720284736,7.09896861248937,6.95753580391503,7.02080392485949,6.93796553728493,7.07493626589249,6.88345232501698,6.87966150408512,7.01465249881081,6.96041177376769
"160",2007,"MINNESOTA","27047",0.0875236339638104,6.92,6300,7.24346045128041,7.12228849170688,7.21818826529397,7.0097739315071,7.24431707884783,7.1130052274474,7.18098630852191,7.33439924285082,7.22817605054813,7.28637537083276,7.1585849302746,7.34175635708171,7.18123874926393,7.18817434225237,7.28758501975386,7.25759029170955
"216",2007,"MINNESOTA","27091",-0.512476366036189,6.32,1700,6.92118622376911,6.80360006656896,6.8632250995775,6.70194304577996,6.83861693460559,6.729700951532,6.86064643974307,6.96021736989821,6.88112365873423,6.92324610864412,6.83462941111806,6.93166241701535,6.80417835725366,6.78003434529195,6.91166535345694,6.85565563013413
"248",2007,"MINNESOTA","27103",0.13752363396381,6.97,2100,7.05652548575514,7.05911884298784,7.04733543410059,6.94398527460369,7.04515474887967,7.02244885165961,7.10733898444439,7.12679489022391,7.14210005361737,7.15821687976568,7.08813026131153,7.12776282144908,7.09545933131927,7.06340531148139,7.17261864273563,7.14086835366761
"276",2007,"MINNESOTA","27147",-0.0924763660361894,6.74,6000,7.06374398758401,6.97592778837541,7.0501597867541,6.84730645845651,7.06131640946867,6.95765957199938,7.02858657036554,7.1469933689949,7.07659592906965,7.11682199506751,7.00664663820458,7.15856516663043,7.03153329337834,7.02056894244336,7.12418196478146,7.09655417911242
"308",2007,"MINNESOTA","27161",1.14752363396381,7.98,4500,7.18471864244037,7.08113632436902,7.15679283741737,6.97059910774914,7.17664654802295,7.05847989438658,7.14123488644357,7.26587571724603,7.17259890289528,7.22281785158889,7.11977404629507,7.27183715176097,7.12739605608144,7.12921081185557,7.22947299164103,7.19998765611991
"352",2007,"MINNESOTA","27037",-1.70247636603619,5.13,2800,7.04128200647109,7.09605843252366,7.01239082518556,6.9973587968364,7.05458478955253,7.0698449971969,7.13595472616763,7.10132307195848,7.16444290084215,7.20323641721845,7.11906889993655,7.10100824518436,7.12171516375729,7.09880332123531,7.19001843870848,7.16070453591097
"384",2007,"MINNESOTA","27049",-0.29247636603619,6.54,3100,7.22156592381574,7.17540539360526,7.19495429228676,7.03068407417724,7.23395900919236,7.14603273826718,7.23350411412976,7.31472272992207,7.27264294898039,7.30912218289648,7.21265494259733,7.32787042367266,7.23039753281098,7.21135274782651,7.32966032414415,7.30283785623662
"416",2007,"MINNESOTA","27109",-1.12247636603619,5.71,7200,7.02743472284862,6.92496902315488,7.05121011611955,6.77741048761499,7.07570235726413,6.94753809771731,6.97975600308372,7.14878808212802,7.05095500932756,7.0950266619355,6.95934963455794,7.18108914302635,7.0225307043924,7.02334328243245,7.1137417253456,7.10087022368597
"448",2007,"MINNESOTA","27157",-0.31247636603619,6.52,3400,7.18698540209299,7.11736315078917,7.15513716807313,6.97238081766607,7.18409802720279,7.08235711094274,7.17662174878231,7.27415861140103,7.21277104741507,7.24706950878418,7.15524704059469,7.28643828694371,7.16946370901586,7.15133387786338,7.27126930166212,7.24382408021046
"478",2007,"MINNESOTA","27067",0.54752363396381,7.38,5400,7.18837769875256,7.322823559994,7.2862716025062,7.17085556904285,7.27395571495956,7.33462782124566,7.34982377799417,7.30185258159724,7.41483866122666,7.38053383607447,7.33882896576868,7.34164788731971,7.40629570242366,7.3486755570243,7.4264259096938,7.42700208123824
"507",2007,"MINNESOTA","27143",-0.57247636603619,6.26,5400,7.25606627280713,7.31913368574209,7.27486186064183,7.20162090384191,7.2930550426942,7.3125473896396,7.36227548348672,7.35600927531958,7.4099765776698,7.42101512927537,7.3466685710694,7.36996974821928,7.37910799616098,7.35311201693773,7.44368038731086,7.42437639728256
"537",2007,"MINNESOTA","27013",-0.81247636603619,6.02,1500,6.61861764943584,6.55204823273798,6.54770831901831,6.45178214202689,6.56198480205624,6.47892732301109,6.61392708228863,6.66024941536601,6.60677962465222,6.64887134218295,6.59170945851153,6.65144724932212,6.55064505580105,6.53909768546098,6.65338837885735,6.61354806814252
"566",2007,"MINNESOTA","27039",0.66752363396381,7.5,2200,7.34072828615024,7.25143834627321,7.33943874589128,7.10660459319926,7.38066180520781,7.25975571358819,7.30768349793456,7.46003402497961,7.37011730393513,7.41865185084052,7.28679660437808,7.48513121499213,7.33642469736623,7.33876927965766,7.43602728280346,7.4180718647913
"595",2007,"MINNESOTA","27099",0.577523633963811,7.41,6400,7.16203276264918,7.05658019896801,7.18882355455704,6.9324374845733,7.23019524559152,7.1072469091069,7.10540453626244,7.29400947559277,7.1884854226086,7.24535993105805,7.08691642586944,7.32829034896732,7.16639351785592,7.18763661623158,7.2544872025446,7.24651451460737
"625",2007,"MINNESOTA","27141",1.10752363396381,7.94,2300,7.49245023037772,7.60828192824735,7.64621302430706,7.41577334902338,7.58530534489267,7.63749552592205,7.62830473917775,7.62329636861117,7.73730832145073,7.67585586946559,7.6164811289596,7.66587925821067,7.72680517344061,7.63781039169217,7.73533639958626,7.73590065757822
"651",2007,"WISCONSIN","55047",0.0675236339638108,6.9,3500,7.37503604336008,7.22498011444786,7.37758149118378,7.09421395903699,7.41151294921404,7.25031026104589,7.26614394482953,7.4531343515911,7.3154429682798,7.36402669679309,7.24975116692889,7.50349349468459,7.30735942275385,7.32480294036447,7.37687140874424,7.38222101566287
"679",2007,"WISCONSIN","55097",0.867523633963811,7.7,27200,8.328148298301,8.20814770770961,8.48911632914354,7.98546945907247,8.44312349337242,8.29892308135423,8.24400842792695,8.49430414241437,8.38491720729246,8.37177693861104,8.22774364173332,8.57608042078989,8.39276654830271,8.36179151263109,8.43476037214508,8.45690333595959
"707",2007,"WISCONSIN","55137",1.16752363396381,8,7400,8.4540892691448,8.31766324230814,8.5085676607122,8.15948228589509,8.51077282101763,8.35653880280065,8.35865371337967,8.55940151571128,8.43648266503244,8.4644501931911,8.34153419876064,8.61151212204804,8.42664178139845,8.4223333729836,8.48988115875758,8.49427479027479
"735",2007,"WISCONSIN","55117",-1.03247636603619,5.8,2700,6.47117806154711,6.28753473185956,6.5055768828483,6.08449125484868,6.4780365683707,6.28710765437887,6.3175269081883,6.49196855522965,6.34430234431778,6.32076557271238,6.30578412044507,6.60287895731438,6.37838902436214,6.35217976246876,6.39886364642308,6.44434371546022
"843",2007,"MINNESOTA","27127",-0.182476366036189,6.65,6900,7.23830083766126,7.2781017510939,7.28541595988764,7.15235871746974,7.2288041390152,7.25525295141435,7.31051341069,7.31116418304445,7.37020653584664,7.35570988584163,7.29182850152915,7.31774117635526,7.32635020586599,7.27448873338141,7.37254777965566,7.34533982578485
"870",2007,"WISCONSIN","55001",0.16752363396381,7,6100,8.08796640000934,7.9399227394107,8.14832490087684,7.78062722023413,8.13605383852966,7.97639806131211,7.98223332490525,8.19511317349018,8.06367434164309,8.09391305439383,7.96386550851718,8.23694245978397,8.04608712906335,8.03840847322606,8.11266208829515,8.11031613778608
"897",2007,"WISCONSIN","55039",-0.33247636603619,6.5,8300,6.72971007163691,6.5329169063784,6.71168329878855,6.37721266261109,6.72740575668696,6.52442086706028,6.5765312730931,6.76483400626799,6.59708577324234,6.6313581966316,6.55989093001935,6.82893742273069,6.59593035914874,6.59826657543472,6.65968022396212,6.67246630737657
"924",2007,"WISCONSIN","55027",-0.0324763660361898,6.8,4600,6.74363432656653,6.52849285513401,6.7015142390533,6.40069803358353,6.73549761802627,6.52422922167493,6.57554893906114,6.78999737179408,6.59963691006287,6.65910949741439,6.55741253842382,6.83259666348164,6.58471878572664,6.60688752853028,6.66827936843045,6.66794109444471
"951",2007,"WISCONSIN","55105",0.66752363396381,7.5,2700,7.32859520389233,6.99663074789505,7.11046495577797,6.89571101177721,7.11427570859923,6.80749694996414,7.0697476225856,7.21989917491784,6.94843998757347,7.00148802726634,7.04462364686579,7.22386550130141,6.89565098351461,6.89554644217149,7.01741896559631,6.98372458549891
"33",2008,"MINNESOTA","27093",0.436597408116868,7.36,1400,7.21775341848314,7.27992340933498,7.34498126777501,7.36654518559418,7.35797031523496,7.4501581673301,7.26629210354071,7.35503023025726,7.35605413869203,7.3867385879793,7.28818113701811,7.33919391957917,7.39046665564891,7.46060129908603,7.37510764893749,7.39680759874169
